"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,96020.443577,8436.709906,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,133140.495280,2289.434005,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,154380.881212,757.250523,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,172622.751619,7863.258104,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,190924.042932,3487.551510,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,72359.411587,2382.549577,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,151523.031534,538.995824,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,211024.972437,7767.986540,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,305547.932433,6701.511500,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,356946.107269,22917.310208,"ns/op",50000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,535568.125020,16035.094601,"ns/op",70000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,576951.212620,25524.315101,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,670757.820946,63361.254867,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,774137.738938,11121.845559,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,22785.946261,25542.394094,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,57983.915727,1056.048062,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,89612.077104,1040.270250,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,126747.522878,1692.088895,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,153457.784897,8593.417800,"ns/op",50000
