"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,4054.751851,75.773273,"ns/op",10000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,8037.078933,1363.867816,"ns/op",20000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,11753.704904,191.835822,"ns/op",30000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,17040.065388,175.746837,"ns/op",40000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,23480.680225,10571.009821,"ns/op",50000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,29445.507886,1125.770886,"ns/op",70000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,35866.646103,6541.743509,"ns/op",80000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,38461.836078,147.003744,"ns/op",90000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,41292.985707,1660.013105,"ns/op",100000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,8028.906329,610.466170,"ns/op",10000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,14884.929803,1199.645397,"ns/op",20000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,22168.222737,563.902568,"ns/op",30000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,30981.827117,129.957961,"ns/op",40000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,40866.261520,10337.067978,"ns/op",50000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,52964.293085,166.901959,"ns/op",70000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,63637.161960,2985.053424,"ns/op",80000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,69287.613043,1562.604662,"ns/op",90000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,76867.799906,1272.790656,"ns/op",100000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,23866365.956478,108496.178438,"ns/op",10000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,67804312.853333,1541373.990820,"ns/op",20000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,111835355.411111,1944524.650881,"ns/op",30000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,156049794.000000,1684726.346109,"ns/op",40000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,200967022.340000,4039515.303069,"ns/op",50000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,287059150.000000,10808512.334243,"ns/op",70000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,330528168.900000,12867725.970166,"ns/op",80000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,373903063.933333,13295123.466954,"ns/op",90000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,415682463.866667,28837348.857778,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,35112.392139,341.690279,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,64394.574549,309.720686,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,95424.621171,3068.700265,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,126905.127805,641.558371,"ns/op",40000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,162117.216421,3258.898587,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,217328.578584,2762.042377,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,255818.300834,7835.467266,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,277870.618504,1450.874222,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,310810.664482,4302.324758,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,3909311.268930,37814.129066,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,15516731.311298,83737.671653,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,35001710.310345,81513.138258,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,64932342.162500,604537.653693,"ns/op",40000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,106312680.000000,1598801.471180,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,215637081.720000,2065013.219231,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,283707222.800000,774034.586735,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,361575419.533333,3041757.421420,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,447717283.266667,1841721.908979,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,19880.168239,1998.540643,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,38770.540640,1218.465181,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,57685.287891,401.452662,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,78930.804224,318.842551,"ns/op",40000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,98354.989140,7828.201298,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,137246.603651,2082.874790,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,158915.292237,1260.254499,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,176682.717999,4853.490592,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,192718.224688,5753.299913,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,72515.721073,244.930918,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,147639.569339,311.745290,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,220244.177890,1416.767232,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,322481.146100,4761.269995,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,402644.384769,2223.167811,"ns/op",50000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,518500.808904,3090.719909,"ns/op",70000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,578810.309655,2777.152778,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,675307.563921,7125.826177,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveAll","avgt",1,5,737838.221057,8331.084461,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,30205.737224,131.374028,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,61583.132867,832.271933,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,98385.500212,90.829249,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,118615.696856,5404.255196,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,149820.417205,9245.011943,"ns/op",50000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,271940.226458,1525.403380,"ns/op",70000
